order_id,payment_amount,payment_method,payment_date
7886,642.13,Card,2024-02-09
3897,1464.24,Wallet,2024-01-25
7691,118.69,UPI,2024-02-02
13511,1200.3,Wallet,2024-02-28
261,1010.66,NetBanking,2024-01-10
196,1443.07,NetBanking,2024-02-05
18434,595.21,NetBanking,2024-01-27
15194,638.04,Card,2024-02-16
6391,559.18,Wallet,2024-01-11
16547,1346.77,Card,2024-02-12
19969,1104.35,UPI,2024-02-16
17546,1966.46,Card,2024-02-03
16409,1543.04,UPI,2024-01-28
1009,748.82,Wallet,2024-01-21
16090,1243.5,Card,2024-01-06
12901,308.02,NetBanking,2024-02-24
9367,1428.06,UPI,2024-02-11
15656,1762.85,NetBanking,2024-01-27
6735,522.3,Wallet,2024-02-28
4634,1277.43,NetBanking,2024-01-10
1006,645.68,Wallet,2024-02-25
15459,766.29,NetBanking,2024-01-04
1621,1490.24,NetBanking,2024-02-22
2769,367.35,NetBanking,2024-02-19
12402,1921.07,Wallet,2024-01-20
2777,1894.66,Card,2024-01-02
13797,1258.09,Card,2024-01-17
2844,1958.0,Card,2024-02-22
12230,1312.6,Wallet,2024-02-19
1635,1830.42,Wallet,2024-02-08
16119,1331.86,Wallet,2024-01-30
10302,2029.13,UPI,2024-01-14
2113,344.91,Wallet,2024-02-25
13754,803.35,UPI,2024-01-23
15186,1214.17,UPI,2024-01-05
7434,1278.66,UPI,2024-02-12
5747,905.11,UPI,2024-01-14
13780,606.99,Card,2024-02-04
10129,369.35,Card,2024-02-10
4702,476.67,Card,2024-02-18
16518,1135.43,Wallet,2024-02-05
14445,372.27,NetBanking,2024-01-29
3016,1899.6,Card,2024-01-06
8336,1028.28,Card,2024-01-22
5566,974.06,Wallet,2024-02-12
5699,1991.49,Card,2024-01-08
11518,1178.97,NetBanking,2024-01-03
18895,1740.21,Card,2024-02-08
10782,1819.38,UPI,2024-02-26
5175,1363.58,Wallet,2024-02-06
8843,1521.25,Card,2024-01-30
17771,370.47,NetBanking,2024-01-17
10974,1898.21,Card,2024-01-07
7108,593.95,Wallet,2024-02-25
16751,1936.0,Wallet,2024-02-15
16709,1708.35,Card,2024-02-04
9022,1119.24,Wallet,2024-02-20
4755,1138.24,Wallet,2024-02-23
380,853.68,Card,2024-02-16
16392,868.79,NetBanking,2024-02-26
15169,788.51,Card,2024-03-01
3716,304.16,Wallet,2024-01-08
8941,1211.9,UPI,2024-02-29
3194,1934.38,UPI,2024-02-16
12369,1774.58,NetBanking,2024-02-04
18705,1955.22,Card,2024-01-28
5625,222.52,Card,2024-02-08
3099,497.87,UPI,2024-02-25
870,773.56,Card,2024-01-27
15675,1205.98,UPI,2024-01-25
2447,936.59,UPI,2024-02-12
8460,1226.08,Card,2024-02-09
15976,1389.37,NetBanking,2024-01-14
17534,269.42,Wallet,2024-01-24
242,451.51,Wallet,2024-02-08
17188,161.55,UPI,2024-01-28
15312,524.41,UPI,2024-01-13
15929,698.19,Card,2024-02-03
19239,1979.19,UPI,2024-01-09
6686,643.79,Wallet,2024-01-01
12895,381.02,NetBanking,2024-02-24
13077,646.66,Card,2024-02-06
13075,733.67,Card,2024-02-15
16101,822.84,UPI,2024-01-20
18514,344.35,Wallet,2024-02-22
19257,1023.49,NetBanking,2024-02-28
17430,1242.73,Wallet,2024-02-23
4104,718.27,UPI,2024-02-29
15942,338.56,UPI,2024-02-14
3734,1093.89,Card,2024-01-22
6520,1793.15,Card,2024-01-13
7377,1555.94,UPI,2024-01-23
13554,914.65,Wallet,2024-02-11
9336,538.7,NetBanking,2024-02-28
15743,1187.49,NetBanking,2024-02-10
19024,1847.75,Card,2024-02-29
6654,1930.28,NetBanking,2024-02-06
12114,1960.14,Wallet,2024-01-10
9157,544.28,Card,2024-02-19
13937,323.15,Card,2024-01-11
11320,943.68,UPI,2024-01-01
11354,433.74,UPI,2024-02-17
1084,847.36,Wallet,2024-01-22
14680,1443.68,Card,2024-02-25
13423,934.54,Wallet,2024-02-05
7750,1625.49,Card,2024-02-17
3217,267.73,UPI,2024-02-09
11971,486.56,Wallet,2024-01-20
14138,746.37,UPI,2024-01-30
11235,1761.61,NetBanking,2024-02-01
14287,195.47,NetBanking,2024-02-04
1031,1747.33,Wallet,2024-02-07
13599,136.76,NetBanking,2024-01-26
11627,1853.36,NetBanking,2024-02-14
9480,603.46,Wallet,2024-01-23
12817,509.36,UPI,2024-01-16
18362,1006.06,NetBanking,2024-02-14
4516,169.61,Wallet,2024-01-14
13443,804.52,UPI,2024-02-27
17549,126.92,UPI,2024-01-02
2638,447.97,Wallet,2024-02-28
12035,282.82,UPI,2024-01-22
15003,1415.19,UPI,2024-02-23
13185,151.87,UPI,2024-01-27
1847,422.17,NetBanking,2024-02-13
7447,975.08,UPI,2024-01-29
19023,473.79,UPI,2024-01-01
16475,942.65,UPI,2024-02-04
3390,1174.37,UPI,2024-01-18
7432,1055.97,Card,2024-01-18
16927,1922.05,Wallet,2024-02-23
11768,1138.64,Wallet,2024-01-27
9771,1782.55,Card,2024-01-24
11002,739.04,NetBanking,2024-01-07
16688,729.82,Wallet,2024-01-15
14344,1730.15,NetBanking,2024-01-08
5023,271.91,NetBanking,2024-02-03
12082,1386.72,Wallet,2024-01-08
14869,691.11,NetBanking,2024-02-20
8044,1281.42,Card,2024-01-18
15088,1919.99,NetBanking,2024-02-12
14821,908.69,UPI,2024-01-30
14317,1623.9,NetBanking,2024-01-02
2799,907.58,Card,2024-02-06
18121,221.06,UPI,2024-01-02
13668,1134.23,UPI,2024-02-18
9967,252.77,UPI,2024-01-20
13347,1763.96,Wallet,2024-02-13
18076,1821.08,NetBanking,2024-01-21
14763,1939.76,Wallet,2024-02-07
7868,143.51,NetBanking,2024-02-07
18138,1732.04,UPI,2024-01-03
16386,195.17,NetBanking,2024-02-01
13390,523.99,UPI,2024-02-20
7533,750.61,UPI,2024-01-22
3337,1038.58,NetBanking,2024-01-28
12356,396.15,UPI,2024-02-19
7882,1153.27,UPI,2024-02-10
6614,1043.04,Card,2024-01-21
18429,820.45,Wallet,2024-01-03
7076,1366.07,NetBanking,2024-02-08
16241,1309.04,UPI,2024-02-26
9406,702.43,Wallet,2024-01-26
16164,808.11,NetBanking,2024-02-11
13792,1035.79,Wallet,2024-01-11
16738,570.14,NetBanking,2024-02-16
16263,1632.48,UPI,2024-01-25
18796,1342.2,Card,2024-01-09
9695,1378.61,Card,2024-01-18
1870,1836.05,NetBanking,2024-01-03
10466,970.39,NetBanking,2024-01-16
5340,316.55,NetBanking,2024-01-13
10558,907.06,NetBanking,2024-02-14
2719,1762.1,UPI,2024-02-19
19047,1818.31,NetBanking,2024-01-05
13993,1739.93,NetBanking,2024-02-16
8371,1005.85,UPI,2024-01-09
17868,1435.6,Card,2024-01-25
14448,1236.23,UPI,2024-02-18
13731,1969.1,UPI,2024-01-20
722,1626.74,NetBanking,2024-03-01
18522,1537.91,Wallet,2024-02-02
17079,1194.93,UPI,2024-02-22
4025,1313.97,NetBanking,2024-01-29
10975,815.61,Card,2024-02-07
16963,1201.58,NetBanking,2024-01-28
7405,909.01,Card,2024-02-19
15166,475.03,NetBanking,2024-01-08
16002,766.7,Card,2024-01-03
11424,262.43,Card,2024-01-14
9308,1003.53,Card,2024-01-09
14290,433.97,NetBanking,2024-02-09
4712,487.95,Card,2024-02-07
11254,1972.08,NetBanking,2024-02-12
15807,1963.08,Wallet,2024-01-10
14881,349.93,Wallet,2024-01-24
353,1099.18,Card,2024-01-04
4554,1297.88,NetBanking,2024-01-23
6443,459.55,Card,2024-01-28
12378,192.87,UPI,2024-02-24
14998,716.42,NetBanking,2024-01-31
3258,1987.46,Card,2024-01-09
19642,1998.92,UPI,2024-02-23
13112,1352.63,Card,2024-02-09
19258,362.9,NetBanking,2024-02-17
11865,1549.56,Card,2024-01-18
6525,1135.63,NetBanking,2024-02-16
9749,1798.62,UPI,2024-02-22
8745,1825.65,Wallet,2024-02-23
12809,888.71,UPI,2024-01-31
9205,1754.63,Card,2024-01-24
4420,1589.96,UPI,2024-02-21
4518,1770.34,UPI,2024-01-04
15716,1957.85,UPI,2024-02-06
19352,1795.71,NetBanking,2024-02-10
10759,485.19,Wallet,2024-01-10
18890,1865.59,Card,2024-02-27
19329,221.85,Wallet,2024-01-15
11954,1809.17,Card,2024-02-28
286,841.71,NetBanking,2024-01-09
15029,1911.67,UPI,2024-01-04
2710,1452.87,UPI,2024-03-01
12314,1615.27,UPI,2024-01-12
12228,1929.13,NetBanking,2024-02-16
9855,550.26,Wallet,2024-01-21
10516,1602.81,NetBanking,2024-02-28
8417,1911.35,Card,2024-01-29
14095,1577.26,UPI,2024-02-08
14574,1487.64,NetBanking,2024-01-26
13842,1752.41,UPI,2024-01-07
3799,1475.42,Card,2024-02-19
19905,536.93,UPI,2024-01-09
15037,1105.43,NetBanking,2024-01-12
15821,1589.79,NetBanking,2024-01-27
413,850.2,Card,2024-02-06
2473,1118.44,Card,2024-01-18
8038,399.95,Card,2024-01-26
7919,296.43,Card,2024-01-07
18365,1314.32,Card,2024-01-05
2972,797.3,UPI,2024-01-05
11470,961.61,Card,2024-01-10
12482,955.12,UPI,2024-01-13
14396,549.39,Card,2024-01-05
7656,1220.2,UPI,2024-03-01
1948,829.91,Wallet,2024-02-21
13877,1822.64,Wallet,2024-01-22
12120,1176.16,Wallet,2024-01-25
9562,314.44,NetBanking,2024-01-24
16157,1305.07,UPI,2024-01-23
5506,1628.29,Wallet,2024-02-21
9142,1346.82,UPI,2024-02-26
9911,1169.71,UPI,2024-01-28
3957,1049.76,NetBanking,2024-01-27
12263,1327.26,NetBanking,2024-01-27
17004,469.39,Wallet,2024-02-14
1785,1573.51,UPI,2024-02-21
10720,1272.53,NetBanking,2024-01-31
18770,1365.44,NetBanking,2024-01-10
5244,1902.91,Card,2024-01-16
8486,1570.89,Wallet,2024-01-09
18049,503.4,Card,2024-01-22
1709,201.42,Wallet,2024-02-26
16466,1705.01,Card,2024-01-27
2164,1503.9,NetBanking,2024-02-18
402,810.49,NetBanking,2024-02-18
19084,2024.58,NetBanking,2024-02-15
1960,1579.01,Card,2024-01-28
17882,180.73,NetBanking,2024-02-25
7275,657.9,UPI,2024-01-11
15193,1177.74,UPI,2024-01-04
6687,1360.4,NetBanking,2024-01-02
12850,415.65,NetBanking,2024-02-12
13210,1131.6,NetBanking,2024-01-15
11487,457.29,NetBanking,2024-01-05
14077,762.6,Wallet,2024-01-20
15790,1312.66,Card,2024-02-29
7409,1696.3,NetBanking,2024-01-16
10344,1810.79,Wallet,2024-03-01
803,876.87,Card,2024-02-23
19232,1106.19,UPI,2024-01-25
19724,1741.39,Wallet,2024-02-15
3688,1039.34,NetBanking,2024-01-21
15780,344.61,NetBanking,2024-01-05
5147,833.23,Card,2024-01-07
11772,1769.81,Card,2024-02-06
17682,758.61,Card,2024-01-22
11632,1423.63,UPI,2024-01-25
15249,1609.92,NetBanking,2024-02-28
18877,1030.93,Card,2024-01-20
10808,1162.64,Wallet,2024-02-06
18614,1844.44,NetBanking,2024-01-02
9744,1153.71,UPI,2024-01-08
7470,160.28,Wallet,2024-01-12
1564,1741.03,NetBanking,2024-01-01
19032,624.37,NetBanking,2024-01-29
12934,1304.62,Wallet,2024-01-20
1619,1895.99,Card,2024-01-02
1575,738.99,Wallet,2024-02-03
144,1838.79,Card,2024-01-09
4277,1439.07,UPI,2024-01-29
2044,1115.78,Card,2024-01-23
5840,500.02,Wallet,2024-01-05
2060,1675.53,Card,2024-01-31
8157,852.7,UPI,2024-02-24
15570,1187.8,NetBanking,2024-02-05
8535,1889.82,UPI,2024-01-24
15752,387.23,UPI,2024-01-30
1487,1633.29,Card,2024-02-01
10622,384.49,NetBanking,2024-02-09
4616,670.68,NetBanking,2024-02-05
4346,1087.49,Card,2024-02-10
15835,1003.52,UPI,2024-01-30
13978,1955.25,Wallet,2024-01-15
16174,111.28,NetBanking,2024-01-17
9240,1867.04,NetBanking,2024-02-17
19803,722.51,UPI,2024-02-18
4400,1660.5,NetBanking,2024-01-22
12319,870.64,Wallet,2024-02-10
11040,884.46,Wallet,2024-02-25
2445,701.34,NetBanking,2024-01-17
19140,624.45,NetBanking,2024-02-01
6652,1967.91,UPI,2024-01-06
6794,1397.66,Card,2024-02-15
16774,531.75,Card,2024-01-24
8149,1067.82,NetBanking,2024-02-10
16455,960.12,UPI,2024-02-02
8762,864.41,UPI,2024-01-10
14887,585.0,UPI,2024-01-05
2742,2008.33,UPI,2024-01-30
12890,216.25,Wallet,2024-01-31
5312,1797.46,UPI,2024-02-24
6368,533.12,UPI,2024-02-29
8326,478.92,UPI,2024-01-18
5182,1223.21,Wallet,2024-01-18
18268,257.4,NetBanking,2024-02-11
3211,540.69,NetBanking,2024-01-10
16120,924.08,UPI,2024-02-22
4832,866.07,Card,2024-02-12
10271,476.13,UPI,2024-02-05
14296,1858.07,Card,2024-01-05
19372,286.47,Wallet,2024-01-26
5258,122.82,Wallet,2024-02-11
9923,1462.71,UPI,2024-02-06
10324,1908.08,Wallet,2024-01-14
12489,1661.36,Card,2024-02-04
19779,1149.11,UPI,2024-02-23
15315,1846.41,Card,2024-02-01
19854,811.19,UPI,2024-01-19
4332,1327.43,Wallet,2024-02-01
9104,1833.8,NetBanking,2024-01-22
9442,712.73,UPI,2024-02-20
10300,1677.54,UPI,2024-01-06
8960,1232.49,UPI,2024-02-19
13010,1452.26,UPI,2024-01-12
8452,765.23,UPI,2024-01-01
15049,1037.15,NetBanking,2024-02-21
390,1336.12,NetBanking,2024-02-03
12869,120.65,UPI,2024-02-24
14957,1568.43,UPI,2024-02-24
14051,588.0,NetBanking,2024-02-07
878,1038.56,NetBanking,2024-01-09
12269,1564.28,UPI,2024-01-19
12380,672.87,NetBanking,2024-01-26
3813,1323.13,Wallet,2024-02-03
6360,208.24,Card,2024-02-27
2605,404.27,NetBanking,2024-01-14
555,444.54,UPI,2024-01-06
6972,370.17,NetBanking,2024-01-27
17815,308.35,NetBanking,2024-02-21
6822,1338.85,Card,2024-02-16
18637,750.79,NetBanking,2024-01-31
13230,1835.22,UPI,2024-02-03
6578,1998.16,Wallet,2024-01-22
4201,713.24,UPI,2024-03-01
3524,1887.95,Card,2024-02-05
15420,257.63,Card,2024-02-09
13881,411.84,Wallet,2024-01-05
15609,231.04,Card,2024-01-25
6688,1577.81,Wallet,2024-02-27
13260,441.2,Card,2024-01-04
6645,444.72,Wallet,2024-02-26
14270,1018.46,Wallet,2024-02-03
2031,615.6,Wallet,2024-01-05
15682,844.98,NetBanking,2024-02-28
11790,718.54,UPI,2024-02-10
16418,1023.45,Card,2024-02-02
3223,831.82,Wallet,2024-01-01
17186,266.17,NetBanking,2024-02-10
2150,1339.14,Wallet,2024-02-07
17604,212.05,UPI,2024-02-05
12559,572.34,Wallet,2024-03-01
3112,971.07,Wallet,2024-02-04
3046,466.82,NetBanking,2024-02-17
6776,1044.25,NetBanking,2024-01-29
18336,977.04,Card,2024-02-22
15593,1980.68,NetBanking,2024-02-19
6181,1721.43,UPI,2024-01-29
7732,1367.71,UPI,2024-01-03
10413,227.49,Wallet,2024-01-24
13904,1843.36,NetBanking,2024-02-14
15651,357.89,UPI,2024-01-03
1315,162.87,NetBanking,2024-01-28
7705,768.12,NetBanking,2024-02-08
11889,1134.13,UPI,2024-02-28
759,1057.59,NetBanking,2024-01-25
15999,199.72,NetBanking,2024-01-30
8964,1056.66,Wallet,2024-01-21
12480,1163.77,UPI,2024-02-25
18103,847.24,NetBanking,2024-01-01
13556,1999.0,NetBanking,2024-02-21
15248,292.39,NetBanking,2024-01-06
14192,1742.18,Wallet,2024-02-23
12375,751.13,Wallet,2024-01-24
15368,813.57,NetBanking,2024-01-08
17455,1509.39,UPI,2024-01-28
11098,366.25,UPI,2024-02-14
19035,1988.9,NetBanking,2024-02-11
5823,445.09,Wallet,2024-02-26
969,924.42,UPI,2024-03-01
5695,1146.15,Wallet,2024-01-05
6364,848.98,UPI,2024-01-18
14381,1964.81,Card,2024-01-17
17173,840.19,Wallet,2024-01-07
2443,1592.39,Wallet,2024-02-12
1758,1087.02,UPI,2024-01-17
7159,1455.98,Card,2024-01-29
16319,1584.74,UPI,2024-01-03
11645,1258.32,Card,2024-01-30
11369,1610.33,Card,2024-01-14
18296,1292.7,UPI,2024-02-03
7099,1123.71,Card,2024-01-13
5472,277.5,Card,2024-01-14
19740,1765.38,UPI,2024-01-22
2018,1657.35,Card,2024-02-18
17450,1553.47,Card,2024-01-12
1401,998.87,Card,2024-02-24
18996,431.16,Wallet,2024-01-07
17606,1648.21,Wallet,2024-02-15
6948,658.36,Card,2024-02-20
13868,1320.1,Card,2024-02-25
4769,470.55,Card,2024-01-28
18259,626.58,Card,2024-02-25
19929,1807.69,UPI,2024-01-17
17625,1071.68,NetBanking,2024-01-23
10366,920.23,UPI,2024-01-16
15845,752.7,Wallet,2024-02-16
16991,639.55,Wallet,2024-01-01
19529,132.72,UPI,2024-02-15
11334,1027.72,Wallet,2024-02-24
16649,1068.69,Wallet,2024-02-23
12799,130.03,Wallet,2024-01-10
2264,1373.64,UPI,2024-01-26
15339,1296.7,NetBanking,2024-01-13
435,892.65,UPI,2024-01-10
19936,1620.32,UPI,2024-01-27
1226,846.12,Wallet,2024-02-26
10928,1090.8,UPI,2024-02-16
13111,1447.61,NetBanking,2024-02-10
13521,658.93,Card,2024-01-13
9353,1815.96,Wallet,2024-02-26
1258,1580.78,NetBanking,2024-01-16
17884,1480.92,Wallet,2024-01-23
18968,1301.57,UPI,2024-02-15
10297,288.24,Wallet,2024-02-12
17403,1993.23,Card,2024-02-20
19148,412.88,Wallet,2024-02-27
7111,965.11,UPI,2024-01-18
11048,761.84,UPI,2024-01-17
5581,461.96,NetBanking,2024-01-27
13920,1575.98,Wallet,2024-02-17
7772,934.34,Card,2024-01-27
3341,905.16,NetBanking,2024-02-13
16060,1373.89,NetBanking,2024-02-07
8049,831.83,Wallet,2024-02-18
18904,771.17,NetBanking,2024-02-26
6522,1491.84,UPI,2024-02-01
10377,412.58,UPI,2024-01-13
17617,576.11,NetBanking,2024-02-01
10633,466.66,UPI,2024-01-07
13035,1812.67,UPI,2024-01-18
15052,1840.0,Wallet,2024-01-21
14421,1155.25,Card,2024-01-13
2654,1365.09,UPI,2024-02-21
8364,1353.48,NetBanking,2024-01-15
18740,1912.43,Card,2024-01-10
12151,1025.17,NetBanking,2024-01-22
10982,1879.14,NetBanking,2024-02-15
19,1372.55,NetBanking,2024-02-15
16339,1159.54,Wallet,2024-02-14
10203,1198.2,NetBanking,2024-01-16
11868,683.45,UPI,2024-02-17
18937,469.2,Card,2024-02-02
4047,954.63,Card,2024-01-31
17585,1375.19,UPI,2024-02-04
14780,1550.93,NetBanking,2024-02-09
16685,1155.73,UPI,2024-01-29
585,1175.39,NetBanking,2024-02-10
2277,1701.35,Card,2024-02-15
14484,1849.91,Card,2024-01-28
662,1149.56,Wallet,2024-01-24
11729,752.22,Card,2024-01-28
4859,472.11,Wallet,2024-01-31
2034,1763.14,UPI,2024-02-18
7364,1342.71,NetBanking,2024-02-14
12639,1317.93,Card,2024-01-17
3783,576.37,Wallet,2024-01-05
774,1366.01,Wallet,2024-01-07
8066,1362.67,UPI,2024-02-17
18953,1155.91,Wallet,2024-01-25
9522,169.45,NetBanking,2024-02-18
4472,1095.94,Card,2024-02-23
7126,702.88,Wallet,2024-01-27
960,663.23,Wallet,2024-01-02
4204,1785.94,UPI,2024-01-29
10798,632.65,Card,2024-02-28
7989,1209.56,UPI,2024-02-02
19055,341.23,Wallet,2024-02-06
15167,599.35,UPI,2024-01-18
2417,1136.96,NetBanking,2024-03-01
8020,736.45,Card,2024-02-09
10977,1525.39,Wallet,2024-01-27
13832,1589.79,UPI,2024-02-19
7468,1586.45,UPI,2024-01-21
15714,1220.64,Wallet,2024-02-15
9477,392.98,NetBanking,2024-01-03
16247,235.26,UPI,2024-02-05
19164,1539.22,UPI,2024-01-03
13605,123.6,Card,2024-02-21
9945,507.32,UPI,2024-02-21
16103,1696.78,Wallet,2024-01-19
16959,1173.07,NetBanking,2024-01-16
1740,919.91,UPI,2024-01-11
6819,1932.11,Wallet,2024-02-12
6922,1552.32,Wallet,2024-01-26
8836,1189.05,NetBanking,2024-01-11
16961,245.97,Card,2024-01-20
16054,1616.89,Card,2024-01-21
16383,1321.93,NetBanking,2024-02-10
15842,1285.28,Wallet,2024-01-22
577,1540.22,NetBanking,2024-02-16
10586,1780.68,UPI,2024-02-16
14050,890.64,Card,2024-02-03
5718,1757.26,NetBanking,2024-01-15
6487,753.31,Wallet,2024-02-09
11211,1217.93,UPI,2024-01-01
920,1068.81,Card,2024-01-03
6766,724.36,Card,2024-01-17
18176,1920.73,Card,2024-02-17
3908,1719.92,Wallet,2024-01-25
10110,1154.14,NetBanking,2024-02-13
3079,482.2,Wallet,2024-02-12
8526,724.55,NetBanking,2024-02-14
220,1796.28,UPI,2024-02-17
16312,1214.6,Card,2024-02-13
1990,370.95,Wallet,2024-01-13
4299,1710.21,Wallet,2024-01-11
12683,896.02,UPI,2024-02-16
12923,735.35,UPI,2024-01-25
18164,1525.1,Card,2024-01-21
18303,1621.34,NetBanking,2024-01-21
3262,424.57,NetBanking,2024-01-16
7790,1865.46,Card,2024-02-27
6301,928.44,NetBanking,2024-02-04
7352,504.44,Card,2024-01-22
18108,1875.46,UPI,2024-01-07
9059,1703.55,NetBanking,2024-01-11
6937,649.7,Card,2024-01-17
2472,1216.92,UPI,2024-02-23
6486,894.73,UPI,2024-02-17
18220,1629.45,Wallet,2024-01-22
12930,809.44,UPI,2024-01-25
17713,1269.14,Card,2024-02-01
15095,825.33,UPI,2024-02-02
8835,1658.33,NetBanking,2024-01-12
16621,1378.07,Wallet,2024-02-18
5877,757.48,Wallet,2024-01-07
16695,1978.08,UPI,2024-01-13
8663,1703.74,UPI,2024-02-12
12143,996.28,UPI,2024-02-10
1054,1246.49,Card,2024-02-27
15353,301.98,Card,2024-01-11
5726,1509.56,Wallet,2024-02-14
681,425.56,UPI,2024-01-28
14917,591.09,Card,2024-01-08
12259,1922.86,NetBanking,2024-01-17
16214,1878.82,Wallet,2024-02-05
17259,1580.28,Wallet,2024-02-12
8257,1256.93,Card,2024-02-11
14628,341.61,UPI,2024-02-28
4481,940.92,UPI,2024-02-27
5561,1806.06,NetBanking,2024-02-20
7832,1549.39,Wallet,2024-02-01
10777,257.86,NetBanking,2024-01-18
2996,1425.01,NetBanking,2024-01-11
7951,1834.21,Wallet,2024-01-14
3648,2177.0,NetBanking,2024-01-10
5005,596.07,Card,2024-02-17
4984,1454.22,Card,2024-02-17
11879,818.77,UPI,2024-02-22
9352,976.79,Card,2024-01-08
5257,1145.99,UPI,2024-01-12
16875,882.73,Wallet,2024-02-12
17541,1440.48,Card,2024-02-14
13690,1376.52,Wallet,2024-01-19
14413,791.7,Card,2024-01-20
6316,112.68,UPI,2024-02-02
1742,971.24,NetBanking,2024-01-11
16187,616.48,Wallet,2024-02-04
6408,116.43,Card,2024-02-12
2861,888.35,UPI,2024-02-18
5416,1305.8,Wallet,2024-01-01
13177,1183.98,UPI,2024-02-15
16833,284.21,UPI,2024-01-24
14010,271.47,UPI,2024-01-04
1685,168.42,Wallet,2024-01-15
3120,1463.83,NetBanking,2024-01-05
3547,240.14,Wallet,2024-01-31
8947,1857.14,Wallet,2024-01-13
8522,1457.8,Wallet,2024-01-04
11552,531.2,NetBanking,2024-01-10
17202,805.53,UPI,2024-01-16
4335,1777.0,UPI,2024-02-13
11644,1907.62,Card,2024-01-17
7115,552.02,NetBanking,2024-02-08
13375,512.06,Card,2024-01-08
6102,1569.57,Card,2024-02-24
8286,1079.06,NetBanking,2024-02-22
1885,901.08,NetBanking,2024-02-28
14956,805.92,UPI,2024-01-16
5358,185.86,Card,2024-01-22
8665,214.58,Wallet,2024-01-17
2534,1251.64,Wallet,2024-01-31
10578,1492.25,UPI,2024-02-12
11410,939.85,NetBanking,2024-02-03
10727,1782.81,NetBanking,2024-02-25
11891,701.25,UPI,2024-02-02
11991,1786.07,Card,2024-02-21
19978,1914.88,UPI,2024-01-26
1223,1089.17,NetBanking,2024-01-19
16202,150.06,NetBanking,2024-01-05
1558,1230.93,Wallet,2024-01-06
14514,207.42,Card,2024-01-18
2405,1353.97,Wallet,2024-02-22
6716,1658.4,Wallet,2024-01-23
9004,1371.28,Card,2024-02-05
1322,2192.87,Wallet,2024-02-03
14788,1468.32,Card,2024-02-08
2943,1124.88,NetBanking,2024-01-21
356,1384.8,NetBanking,2024-01-27
2166,758.53,UPI,2024-02-19
1134,1001.74,UPI,2024-01-11
2149,1047.43,Card,2024-01-27
11521,1340.13,Card,2024-02-20
17201,433.92,Wallet,2024-01-26
12649,232.46,NetBanking,2024-02-12
5181,1930.83,NetBanking,2024-02-02
5672,585.76,UPI,2024-01-30
567,1049.07,Card,2024-01-12
2694,1773.42,UPI,2024-01-06
12739,410.58,Wallet,2024-02-20
5160,796.33,UPI,2024-02-20
8744,1403.85,NetBanking,2024-01-31
9387,1233.16,NetBanking,2024-01-27
1923,165.76,Card,2024-01-16
5883,1163.27,Wallet,2024-02-11
5076,1960.22,UPI,2024-01-07
1894,943.77,Wallet,2024-01-06
11693,1825.53,NetBanking,2024-01-16
2981,1240.19,NetBanking,2024-01-04
1416,1214.87,Wallet,2024-01-24
5644,415.59,NetBanking,2024-02-07
4840,800.18,Card,2024-01-16
8127,149.94,NetBanking,2024-01-28
16417,1515.15,NetBanking,2024-01-11
18571,772.35,UPI,2024-02-23
15023,251.74,UPI,2024-01-19
9057,1923.77,Card,2024-02-05
6450,1290.17,Wallet,2024-01-15
18116,1569.53,Card,2024-02-05
11104,1500.65,Card,2024-01-12
2729,1202.7,UPI,2024-02-02
6069,1677.76,Wallet,2024-01-30
15885,135.03,NetBanking,2024-01-08
5869,499.46,UPI,2024-01-09
4512,1758.87,Wallet,2024-01-20
19450,1942.63,UPI,2024-02-25
4065,202.65,NetBanking,2024-02-28
8439,1201.27,NetBanking,2024-01-18
16603,1179.31,Wallet,2024-02-12
3479,1524.33,Card,2024-02-17
15587,1327.42,Card,2024-01-20
1225,801.7,Wallet,2024-02-22
19157,1590.61,NetBanking,2024-01-18
10450,1397.94,NetBanking,2024-02-26
8204,835.36,Wallet,2024-01-19
10684,491.93,Card,2024-01-17
1156,1276.41,UPI,2024-01-07
10358,1130.68,NetBanking,2024-02-21
13354,249.3,UPI,2024-01-28
12350,127.92,Wallet,2024-01-27
15400,1401.47,Wallet,2024-01-03
2957,1188.32,Card,2024-01-28
1736,508.54,UPI,2024-02-28
5214,809.13,Card,2024-02-23
19995,1016.41,Card,2024-01-17
10643,342.52,NetBanking,2024-02-16
19013,1839.65,Card,2024-01-04
19619,1918.53,UPI,2024-02-04
16977,145.75,Wallet,2024-01-02
6513,1104.23,Card,2024-02-16
5950,325.36,Wallet,2024-01-25
17046,902.11,Wallet,2024-02-06
18598,957.5,NetBanking,2024-01-07
6930,233.33,Card,2024-02-05
8614,495.78,UPI,2024-01-23
6332,118.12,UPI,2024-01-12
15374,914.99,Card,2024-02-03
3074,790.8,Card,2024-01-31
15039,342.49,NetBanking,2024-02-05
15463,1690.48,UPI,2024-02-04
4630,942.99,Wallet,2024-02-16
5895,1567.06,Card,2024-01-12
2832,1179.0,NetBanking,2024-01-08
7753,166.62,Wallet,2024-02-06
18367,384.42,Card,2024-01-14
10379,1811.76,Wallet,2024-02-10
13136,1250.4,Wallet,2024-02-12
8130,735.6,Wallet,2024-02-21
19332,1741.01,Wallet,2024-02-20
15677,1459.85,UPI,2024-01-11
16196,499.03,Wallet,2024-02-22
11100,1629.55,Wallet,2024-02-29
2683,1285.35,UPI,2024-02-08
